,ID,Name,LongName,photoUrl,playerUrl,Nationality,Age,↓OVA,POT,Club,Contract,Positions,Height,Weight,Preferred Foot,BOV,Best Position,Joined,Loan Date End,Value,Wage,Release Clause,Attacking,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defending,Marking,Standing Tackle,Sliding Tackle,Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,W/F,SM,A/W,D/W,IR,PAC,SHO,PAS,DRI,DEF,PHY,Hits
1573,208450,Andreas Pereira,Andreas Hugo Hoelgebaum Pereira,https://cdn.sofifa.com/players/208/450/21_60.png,http://sofifa.com/player/208450/andreas-hugo-hoelgebaum-pereira/210006/,Brazil,24,75,78,"



Lazio","Jun 30, 2021 On Loan","CAM, RM",178cm,71kg,Right,77,CAM,"Jan 7, 2013","Jun 30, 2021",€7.5M,€72K,€0,350,77,69,56,76,72,390,77,81,78,76,78,376,74,72,79,74,77,354,80,62,78,60,74,363,78,70,69,76,70,70,198,67,67,64,53,15,14,7,10,7,2084,433,4 ★,4★,Medium,High,1 ★,73,72,77,77,66,68,170
1574,235073,G. Kobel,Gregor Kobel,https://cdn.sofifa.com/players/235/073/21_60.png,http://sofifa.com/player/235073/gregor-kobel/210006/,Switzerland,22,75,82,"



VfB Stuttgart",2020 ~ 2024,GK,194cm,88kg,Right,75,GK,"Jul 28, 2020",,€9.5M,€14K,€14M,85,13,10,13,39,10,116,24,13,12,33,34,184,26,26,34,74,24,189,56,34,21,68,10,115,24,14,10,55,12,62,45,15,15,15,372,75,71,75,73,78,1106,398,2 ★,1★,Medium,Medium,1 ★,75,71,75,78,26,73,118
1575,162369,V. Ibišević,Vedad Ibišević,https://cdn.sofifa.com/players/162/369/21_60.png,http://sofifa.com/player/162369/vedad-ibisevic/210006/,Bosnia Herzegovina,35,75,75,"



FC Schalke 04",2020 ~ 2021,ST,188cm,83kg,Right,75,ST,"Sep 3, 2020",,€2.4M,€21K,€5.3M,381,64,80,80,75,82,322,71,73,56,47,75,297,38,60,60,80,59,344,81,76,50,78,59,343,78,30,81,71,83,79,112,55,33,24,71,16,12,13,14,16,1870,378,3 ★,3★,Medium,Low,2 ★,50,76,67,71,43,71,23
1576,228675,D. Barinov,Dmitriy Barinov,https://cdn.sofifa.com/players/228/675/21_60.png,http://sofifa.com/player/228675/dmitriy-barinov/210006/,Russia,23,75,82,"



Lokomotiv Moscow",2013 ~ 2023,"CDM, CB",179cm,72kg,Right,76,CDM,"Apr 17, 2013",,€10.5M,€33K,€15.3M,285,42,54,68,75,46,295,63,41,49,72,70,345,69,67,65,75,69,342,75,60,78,66,63,325,78,76,59,66,46,66,221,72,76,73,51,10,9,11,15,6,1864,401,3 ★,2★,Medium,High,1 ★,68,59,63,66,74,71,21
1577,193847,Osmar,Osmar Ibañez Barba,https://cdn.sofifa.com/players/193/847/21_60.png,http://sofifa.com/player/193847/osmar-ibanez-barba/210006/,Spain,32,75,75,"



FC Seoul",2014 ~ 2021,"CDM, CB, CM",192cm,86kg,Left,75,CDM,"Jan 5, 2014",,€3.7M,€11K,€5.5M,298,56,48,76,74,44,320,58,65,55,77,65,235,43,52,34,63,43,399,74,66,91,93,75,346,73,74,59,72,68,59,217,66,76,75,57,14,11,7,16,9,1872,394,3 ★,3★,Medium,High,2 ★,48,60,69,57,73,87,11
1578,251702,P. Vaquizo,Pedro Vaquizo,https://cdn.sofifa.com/players/251/702/21_60.png,http://sofifa.com/player/251702/pedro-vaquizo/210006/,Ecuador,34,75,75,No Club,Free,RW,180cm,70kg,Right,76,ST,"Jan 1, 2011",,€0,€0,€0,366,68,74,78,72,74,346,79,65,61,64,77,383,78,79,77,80,69,367,74,85,74,70,64,305,79,23,76,67,60,71,64,23,20,21,52,12,8,13,9,10,1883,397,3 ★,4★,High,Low,1 ★,79,71,68,78,27,74,3
1579,223297,Carraça,Rui Filipe Caetano Moura,https://cdn.sofifa.com/players/223/297/21_60.png,http://sofifa.com/player/223297/rui-filipe-caetano-moura/210006/,Portugal,27,75,76,"



FC Porto",2020 ~ 2024,RB,177cm,70kg,Right,75,RB,"Aug 12, 2020",,€6M,€12K,€13.5M,305,73,46,56,73,57,352,72,68,69,69,74,362,72,70,73,76,71,373,79,80,79,65,70,333,77,74,60,64,58,68,216,71,74,71,66,10,15,12,14,15,2007,416,3 ★,2★,High,Medium,1 ★,71,59,70,73,71,72,17
1580,170797,N. Şahin,Nuri Şahin,https://cdn.sofifa.com/players/170/797/21_60.png,http://sofifa.com/player/170797/nuri-sahin/210006/,Turkey,31,75,75,"



Antalyaspor",2020 ~ 2022,"CDM, CM",180cm,73kg,Left,76,CM,"Aug 19, 2020",,€3.9M,€16K,€10M,363,79,60,64,80,80,395,75,82,80,80,78,281,31,29,72,77,72,357,82,72,60,68,75,326,65,75,67,80,39,85,220,75,69,76,59,13,10,13,12,11,2001,392,3 ★,3★,Medium,Medium,3 ★,30,68,80,76,72,66,6
1581,144429,O. Wendt,Oscar Wendt,https://cdn.sofifa.com/players/144/429/21_60.png,http://sofifa.com/player/144429/oscar-wendt/210006/,Sweden,34,75,75,"



Borussia Mönchengladbach",2011 ~ 2021,LB,181cm,82kg,Left,75,LB,"Jul 1, 2011",,€2.1M,€30K,€3.9M,327,79,56,66,76,50,355,73,76,60,70,76,339,65,59,67,78,70,347,75,68,73,67,64,360,72,77,73,73,65,75,222,75,74,73,55,9,12,10,13,11,2005,415,3 ★,3★,Medium,Medium,2 ★,62,62,74,73,74,70,20
1582,189484,D. Santon,Davide Santon,https://cdn.sofifa.com/players/189/484/21_60.png,http://sofifa.com/player/189484/davide-santon/210006/,Italy,29,75,75,"



Roma",2018 ~ 2022,"RB, LB",187cm,77kg,Right,75,RB,"Jul 1, 2018",,€4.9M,€19K,€11.6M,320,76,46,65,76,57,336,75,74,43,69,75,324,61,68,63,75,57,349,74,73,69,65,68,334,72,76,65,64,57,76,226,75,75,76,62,15,10,15,14,8,1951,409,3 ★,3★,Medium,Medium,2 ★,65,58,71,73,74,68,17
1583,251692,A. Aguilmera,Alexander Aguilmera,https://cdn.sofifa.com/players/251/692/21_60.png,http://sofifa.com/player/251692/alexander-aguilmera/210006/,Ecuador,34,75,75,No Club,Free,CB,194cm,83kg,Left,75,CB,"Jan 1, 2005",,€0,€0,€0,286,54,39,75,64,54,233,45,42,35,51,60,202,34,32,32,71,33,336,70,64,71,89,42,287,86,71,29,44,57,65,234,76,78,80,55,16,6,13,7,13,1633,342,3 ★,2★,Medium,High,2 ★,33,47,54,49,76,83,1
1584,186156,L. Ayling,Luke Ayling,https://cdn.sofifa.com/players/186/156/21_60.png,http://sofifa.com/player/186156/luke-ayling/210006/,England,28,75,75,"



Leeds United",2016 ~ 2023,"RB, CB",185cm,72kg,Right,75,RB,"Aug 11, 2016",,€5M,€74K,€11M,287,69,45,67,69,37,272,67,41,36,61,67,348,65,71,68,73,71,354,64,76,85,74,55,303,66,75,65,59,38,71,222,74,75,73,48,9,11,11,9,8,1834,399,3 ★,3★,High,Medium,1 ★,68,51,63,68,74,75,68
1585,221740,E. Crivelli,Enzo Crivelli,https://cdn.sofifa.com/players/221/740/21_60.png,http://sofifa.com/player/221740/enzo-crivelli/210006/,France,25,75,79,"



Medipol Başakşehir FK",2019 ~ 2022,ST,184cm,79kg,Right,77,ST,"Jul 27, 2019",,€8M,€35K,€16.8M,348,49,77,79,74,69,309,68,59,49,59,74,288,54,54,60,79,41,386,78,76,79,86,67,317,87,25,79,64,62,68,73,24,26,23,55,6,12,13,15,9,1776,373,3 ★,2★,High,High,1 ★,54,74,63,68,30,84,22
1586,243245,O. Kökçü,Orkun Kökçü,https://cdn.sofifa.com/players/243/245/21_60.png,http://sofifa.com/player/243245/orkun-kokcu/210006/,Turkey,19,75,85,"



Feyenoord",2017 ~ 2025,"CAM, CM",175cm,70kg,Right,77,CAM,"Mar 20, 2017",,€12M,€8K,€16.8M,322,73,66,41,78,64,374,75,75,70,77,77,372,75,69,79,71,78,352,73,58,80,65,76,334,73,54,68,78,61,75,166,57,52,57,43,9,6,10,6,12,1963,416,5 ★,3★,High,Medium,1 ★,72,69,76,76,53,70,152
1587,214572,J. Angulo,Juan Angulo,https://cdn.sofifa.com/players/214/572/21_60.png,http://sofifa.com/player/214572/juan-angulo/210006/,Colombia,31,75,75,"



Deportivo Cali",2018 ~ 2021,RB,180cm,72kg,Right,75,RB,"Jul 3, 2018",,€4.1M,€3K,€6.5M,306,72,56,67,76,35,337,66,63,65,71,72,353,73,80,71,68,61,355,65,65,86,80,59,305,68,62,64,55,56,66,222,76,72,74,56,14,7,12,10,13,1934,421,3 ★,3★,High,Medium,1 ★,77,58,69,68,71,78,9
1588,212267,Ivan Cavaleiro,Ivan Ricardo Cavaleiro,https://cdn.sofifa.com/players/212/267/21_60.png,http://sofifa.com/player/212267/ivan-ricardo-cavaleiro/210006/,Portugal,26,75,76,"



Fulham",2020 ~ 2024,"LW, RW, LM",175cm,80kg,Right,75,LW,"Jan 7, 2020",,€6.5M,€84K,€15.8M,340,72,72,64,68,64,345,76,74,56,62,77,391,85,86,76,69,75,330,78,46,64,74,68,321,68,37,73,71,72,62,107,25,46,36,62,13,15,12,9,13,1896,410,3 ★,4★,High,Medium,1 ★,86,72,68,76,39,69,23
1589,230186,Enaldo Praz,Enaldo Diogo Barbosa Prazeres,https://cdn.sofifa.com/players/230/186/21_60.png,http://sofifa.com/player/230186/enaldo-diogo-barbosa-prazeres/210006/,Brazil,36,75,75,"



Grêmio",2019 ~ 2023,"LB, LWB",177cm,73kg,Left,75,LB,"Jan 1, 2019",,€1.2M,€18K,€2.3M,297,73,45,68,70,41,290,61,45,46,69,69,350,69,70,67,72,72,319,55,69,79,64,52,321,79,70,51,70,51,68,226,78,77,71,47,13,9,5,13,7,1850,397,3 ★,2★,Medium,Medium,1 ★,70,49,68,65,74,71,3
1590,220714,P. Billing,Philip Billing,https://cdn.sofifa.com/players/220/714/21_60.png,http://sofifa.com/player/220714/philip-billing/210006/,Denmark,24,75,81,"



Bournemouth",2019 ~ 2023,CM,197cm,80kg,Left,80,CDM,"Jul 29, 2019",,€9M,€13K,€18.9M,342,60,64,74,76,68,369,75,74,68,77,75,297,55,59,54,80,49,383,84,61,86,82,70,349,82,83,64,68,52,74,230,75,81,74,55,11,7,10,14,13,2025,429,3 ★,3★,Medium,High,1 ★,57,69,71,72,78,82,93
1591,218154,K. Billiat,Khama Billiat,https://cdn.sofifa.com/players/218/154/21_60.png,http://sofifa.com/player/218154/khama-billiat/210006/,Zimbabwe,29,75,75,"



Kaizer Chiefs",2018 ~ 2021,"RW, LW, CAM",170cm,60kg,Right,75,RW,"Jun 22, 2018",,€5.5M,€1K,€14.3M,348,71,76,64,69,68,362,85,65,71,68,73,394,82,87,78,67,80,351,80,74,66,65,66,323,56,51,70,70,76,75,132,38,47,47,47,14,8,8,10,7,1957,419,4 ★,4★,High,Medium,1 ★,85,74,69,80,47,64,10
1592,201073,N. De Préville,Nicolas De Préville,https://cdn.sofifa.com/players/201/073/21_60.png,http://sofifa.com/player/201073/nicolas-de-preville/210006/,France,29,75,75,"



FC Girondins de Bordeaux",2017 ~ 2021,"CF, LW",178cm,79kg,Right,75,CF,"Aug 31, 2017",,€5.5M,€33K,€13M,363,72,74,69,74,74,370,76,74,74,70,76,377,74,74,79,77,73,354,77,69,73,62,73,346,72,48,78,74,74,75,96,32,25,39,52,8,10,14,11,9,1958,403,3 ★,3★,High,Medium,2 ★,74,75,73,76,38,67,14
1593,214570,S. Mendoza,Stiven Mendoza,https://cdn.sofifa.com/players/214/570/21_60.png,http://sofifa.com/player/214570/stiven-mendoza/210006/,Colombia,28,75,75,"



Amiens SC",2018 ~ 2021,"LM, LW, RM",171cm,70kg,Left,76,LW,"Jan 17, 2018",,€5.5M,€8K,€11.7M,317,74,74,53,64,52,355,79,71,75,52,78,419,91,90,86,68,84,357,77,73,74,61,72,284,61,32,73,69,49,72,74,19,31,24,58,15,15,10,11,7,1864,401,3 ★,3★,High,Low,1 ★,90,72,66,79,29,65,12
1594,200519,Pulido,Jorge Pulido Mayoral,https://cdn.sofifa.com/players/200/519/21_60.png,http://sofifa.com/player/200519/jorge-pulido-mayoral/210006/,Spain,29,75,76,"



SD Huesca",2017 ~ 2022,CB,186cm,72kg,Right,76,CB,"Jul 7, 2017",,€5M,€21K,€14.8M,257,50,37,77,70,23,240,39,52,38,43,68,259,44,46,49,71,49,324,58,70,78,80,38,274,78,75,37,37,47,59,225,76,76,73,45,12,6,10,10,7,1624,345,3 ★,2★,High,Medium,1 ★,45,41,53,51,76,79,12
1595,205633,L. Castro,Lucas Castro,https://cdn.sofifa.com/players/205/633/21_60.png,http://sofifa.com/player/205633/lucas-castro/210006/,Argentina,31,75,75,"



SPAL",2020 ~ 2024,"CM, CAM",182cm,76kg,Right,75,CM,"Sep 1, 2020",,€4.6M,€32K,€9.9M,339,77,58,58,79,67,379,79,76,68,76,80,359,69,65,74,73,78,341,77,62,64,64,74,355,65,72,75,75,68,75,192,52,70,70,42,6,7,9,15,5,2007,417,4 ★,4★,High,Medium,2 ★,67,67,77,78,64,64,4
1596,229636,G. Pereiro,Gastón Pereiro,https://cdn.sofifa.com/players/229/636/21_60.png,http://sofifa.com/player/229636/gaston-pereiro/210006/,Uruguay,25,75,79,"



Cagliari",2020 ~ 2024,"CAM, RW",190cm,76kg,Left,77,CAM,"Jan 31, 2020",,€8M,€28K,€15.1M,356,69,72,74,72,69,384,80,76,75,70,83,338,67,72,72,71,56,364,81,69,64,73,77,314,57,36,72,77,72,74,106,38,36,32,54,7,15,10,10,12,1916,402,3 ★,3★,Medium,Low,2 ★,70,75,72,78,40,67,41
1597,184873,I. Traoré,Ismaël Traoré,https://cdn.sofifa.com/players/184/873/21_60.png,http://sofifa.com/player/184873/ismael-traore/210006/,Ivory Coast,33,75,75,"



Angers SCO",2015 ~ 2021,CB,184cm,87kg,Right,75,CB,"Jul 1, 2015",,€2.7M,€20K,€6.2M,229,43,22,79,66,19,268,35,48,58,65,62,276,44,42,62,70,58,330,45,76,72,92,45,273,79,73,20,52,49,68,222,73,75,74,53,6,10,16,6,15,1651,339,2 ★,2★,Medium,Medium,2 ★,43,32,57,49,74,84,7
1598,209669,D. Siovas,Dimitrios Siovas,https://cdn.sofifa.com/players/209/669/21_60.png,http://sofifa.com/player/209669/dimitrios-siovas/210006/,Greece,31,75,75,"



SD Huesca",2020 ~ 2022,CB,192cm,83kg,Left,75,CB,"Sep 17, 2020",,€3.8M,€20K,€10.8M,271,33,38,73,72,55,285,62,56,28,70,69,208,32,34,33,68,41,339,66,78,68,90,37,288,80,79,40,49,40,68,221,70,77,74,54,9,14,11,10,10,1666,350,3 ★,2★,Medium,High,2 ★,33,44,56,60,75,82,8
1599,188166,M. Phillips,Matt Phillips,https://cdn.sofifa.com/players/188/166/21_60.png,http://sofifa.com/player/188166/matt-phillips/210006/,Scotland,29,75,75,"



West Bromwich Albion",2016 ~ 2022,RM,183cm,75kg,Right,75,RM,"Jul 6, 2016",,€5.5M,€70K,€13M,329,80,68,54,69,58,340,75,78,48,65,74,377,79,82,74,71,71,349,77,54,68,78,72,293,54,32,72,74,61,67,128,49,45,34,66,14,16,16,10,10,1882,409,4 ★,4★,High,Medium,1 ★,81,70,71,74,43,70,15
1600,236295,Aarón,Aarón Martín Caricol,https://cdn.sofifa.com/players/236/295/21_60.png,http://sofifa.com/player/236295/aaron-martin-caricol/210006/,Spain,23,75,78,"



1. FSV Mainz 05",2018 ~ 2023,LB,178cm,68kg,Left,77,LWB,"Nov 5, 2018",,€7M,€20K,€14.1M,294,80,36,63,75,40,348,74,77,54,67,76,359,74,61,76,75,73,317,64,61,77,60,55,307,60,78,63,63,43,74,215,71,71,73,59,11,14,10,12,12,1899,396,3 ★,3★,High,Medium,1 ★,67,47,71,75,72,64,64
1601,238095,N. Milenković,Nikola Milenković,https://cdn.sofifa.com/players/238/095/21_60.png,http://sofifa.com/player/238095/nikola-milenkovic/210006/,Serbia,22,75,82,"



Fiorentina",2017 ~ 2022,"CB, RB",195cm,90kg,Right,77,CB,"Jul 10, 2017",,€10.5M,€34K,€16.2M,283,72,38,70,68,35,248,60,34,22,64,68,281,65,58,44,74,40,343,60,68,76,85,54,264,78,75,22,55,34,70,227,76,77,74,49,8,7,13,7,14,1695,384,3 ★,2★,Medium,High,1 ★,61,44,62,61,75,81,107
1602,219145,G. Maripán,Guillermo Maripán,https://cdn.sofifa.com/players/219/145/21_60.png,http://sofifa.com/player/219145/guillermo-maripan/210006/,Chile,26,75,77,"



AS Monaco",2019 ~ 2024,CB,193cm,83kg,Right,77,CB,"Aug 24, 2019",,€6M,€38K,€13.8M,242,41,28,76,66,31,224,40,29,27,69,59,203,34,34,31,72,32,292,58,66,53,91,24,253,80,76,28,39,30,69,228,75,79,74,54,7,12,7,16,12,1496,319,2 ★,2★,Low,Medium,1 ★,34,33,52,46,76,78,26
1603,214026,J. Mojica,Johan Mojica,https://cdn.sofifa.com/players/214/026/21_60.png,http://sofifa.com/player/214026/johan-mojica/210006/,Colombia,27,75,75,"



Atalanta","Jun 30, 2021 On Loan","LB, LM",185cm,73kg,Left,75,LB,"Jul 2, 2018","Jun 30, 2021",€5.5M,€10K,€0,308,75,62,55,73,43,358,73,74,68,69,74,383,90,90,73,69,61,358,80,75,71,71,61,347,75,71,69,65,67,70,213,66,73,74,59,13,8,14,9,15,2026,440,2 ★,3★,High,Low,1 ★,90,65,71,73,69,72,43
1604,238858,Bruno Tabata,Bruno Vinícius Souza Ramos,https://cdn.sofifa.com/players/238/858/21_60.png,http://sofifa.com/player/238858/bruno-vinicius-souza-ramos/210006/,Brazil,23,75,83,"



Sporting CP",2020 ~ 2025,"RW, LW",175cm,72kg,Left,77,LM,"Sep 29, 2020",,€12.5M,€12K,€22M,332,74,63,56,71,68,366,82,75,69,61,79,389,82,77,78,76,76,325,73,56,74,56,66,321,56,53,74,73,65,79,100,32,36,32,44,7,13,8,10,6,1877,398,3 ★,4★,Medium,Low,1 ★,79,67,71,80,40,61,51
1605,188938,C. Álvarez,Cristian Álvarez,https://cdn.sofifa.com/players/188/938/21_60.png,http://sofifa.com/player/188938/cristian-alvarez/210006/,Argentina,34,75,75,"



Real Zaragoza",2017 ~ 2023,GK,186cm,83kg,Right,75,GK,"Aug 3, 2017",,€950K,€8K,€4.6M,72,14,11,12,20,15,92,13,12,14,31,22,279,45,50,66,65,53,231,53,60,38,65,15,111,25,24,17,31,14,58,41,12,14,15,373,75,73,71,76,78,1199,421,3 ★,1★,Medium,Medium,1 ★,75,73,71,78,48,76,4
1606,242187,C. Baumgartner,Christoph Baumgartner,https://cdn.sofifa.com/players/242/187/21_60.png,http://sofifa.com/player/242187/christoph-baumgartner/210006/,Austria,20,75,84,"



TSG 1899 Hoffenheim",2018 ~ 2023,"CAM, LW",180cm,71kg,Right,77,CAM,"Jan 17, 2018",,€12.5M,€23K,€20M,319,62,67,55,78,57,341,79,60,52,72,78,386,79,78,78,74,77,276,65,58,54,47,52,296,50,34,71,76,65,73,125,31,47,47,55,10,11,9,14,11,1798,380,3 ★,3★,Medium,Medium,1 ★,78,63,71,78,40,50,102
1607,161805,V. Behrami,Valon Behrami,https://cdn.sofifa.com/players/161/805/21_60.png,http://sofifa.com/player/161805/valon-behrami/210006/,Switzerland,35,75,75,"



Genoa",2020 ~ 2020,"CDM, CM",185cm,82kg,Right,75,CDM,"Jan 2, 2020",,€1.6M,€11K,€3.8M,331,68,54,66,74,69,354,70,70,68,72,74,322,62,56,68,68,68,353,76,68,68,71,70,367,90,74,66,70,67,76,226,72,78,76,56,12,11,7,15,11,2009,413,3 ★,3★,Medium,High,2 ★,59,64,71,71,74,74,22
1608,233486,R. Le Normand,Robin Le Normand,https://cdn.sofifa.com/players/233/486/21_60.png,http://sofifa.com/player/233486/robin-le-normand/210006/,France,23,75,82,"



Real Sociedad",2016 ~ 2022,CB,187cm,81kg,Right,77,CB,"Jul 4, 2016",,€10.5M,€20K,€19.6M,233,35,19,74,80,25,206,32,29,25,52,68,281,59,61,43,63,55,277,40,80,53,82,22,231,68,77,21,31,34,55,229,77,78,74,61,9,13,14,15,10,1518,333,3 ★,2★,Medium,Medium,1 ★,60,25,52,47,77,72,61
1609,238857,Wilson Manafá,Wilson Miguéis Manafá Jancó,https://cdn.sofifa.com/players/238/857/21_60.png,http://sofifa.com/player/238857/wilson-migueis-manafa-janco/210006/,Portugal,25,75,78,"



FC Porto",2019 ~ 2023,"RB, LB",174cm,69kg,Right,76,RWB,"Jan 21, 2019",,€7M,€11K,€15.6M,323,75,61,60,70,57,321,76,70,48,54,73,411,88,83,85,75,80,321,66,60,84,57,54,325,75,66,72,65,47,75,210,66,71,73,40,6,6,7,11,10,1951,424,4 ★,3★,High,Medium,1 ★,85,60,67,76,68,68,99
1610,186408,S. Fernández,Sebastián Fernández,https://cdn.sofifa.com/players/186/408/21_60.png,http://sofifa.com/player/186408/sebastian-fernandez/210006/,Uruguay,35,75,75,"



Nacional de Montevideo",2019 ~ 2021,"RM, ST, CAM",167cm,65kg,Right,75,RM,"Sep 12, 2019",,€2.3M,€950,€6.4M,322,65,74,56,71,56,337,79,54,67,57,80,411,81,77,86,76,91,332,66,78,66,55,67,293,60,25,80,64,64,63,95,50,20,25,46,6,6,11,13,10,1836,388,4 ★,3★,High,High,1 ★,79,70,65,80,34,60,5
1611,236073,Alam Lindeiro,Alam Cristian Lindeiro Couto,https://cdn.sofifa.com/players/236/073/21_60.png,http://sofifa.com/player/236073/alam-cristian-lindeiro-couto/210006/,Brazil,24,75,75,"



Atlético Clube Goianiense",2019 ~ 2023,LB,181cm,70kg,Left,75,LB,"Jan 1, 2019",,€6M,€11K,€12.4M,307,75,41,73,70,48,340,66,73,57,71,73,367,76,69,78,77,67,270,43,58,68,64,37,291,49,77,50,56,59,73,215,74,70,71,49,10,7,7,11,14,1839,387,3 ★,3★,Medium,Medium,1 ★,72,42,68,70,73,62,3
1612,215103,E. Puch,Édson Puch,https://cdn.sofifa.com/players/215/103/21_60.png,http://sofifa.com/player/215103/edson-puch/210006/,Chile,33,75,75,"



Universidad Católica",2019 ~ 2022,"LW, LM",169cm,72kg,Right,75,LW,"Jan 14, 2019",,€3.5M,€14K,€5.6M,289,66,71,35,68,49,325,77,58,50,64,76,415,92,82,90,71,80,360,74,72,80,64,70,315,51,52,72,70,70,71,120,40,44,36,47,9,10,9,8,11,1871,410,4 ★,4★,High,Medium,2 ★,87,70,66,78,43,66,5
1613,194359,Y. Nagatomo,Yuto Nagatomo,https://cdn.sofifa.com/players/194/359/21_60.png,http://sofifa.com/player/194359/yuto-nagatomo/210006/,Japan,33,75,75,"



Olympique de Marseille",2020 ~ 2021,"LB, RB",170cm,68kg,Right,75,LB,"Aug 31, 2020",,€2.9M,€30K,€5.7M,294,70,46,61,72,45,297,65,64,36,63,69,411,87,75,89,70,90,318,51,79,78,57,53,311,67,74,67,59,44,66,219,70,76,73,61,12,13,8,13,15,1911,401,5 ★,3★,High,High,2 ★,80,49,65,70,72,65,43
1614,207935,M. Dituro,Matías Dituro,https://cdn.sofifa.com/players/207/935/21_60.png,http://sofifa.com/player/207935/matias-dituro/210006/,Argentina,33,75,75,"



Universidad Católica",2018 ~ 2021,GK,191cm,86kg,Right,75,GK,"Dec 27, 2018",,€1.8M,€10K,€5M,88,13,12,12,32,19,90,17,12,17,25,19,217,32,48,31,74,32,242,56,56,42,72,16,145,20,21,19,65,20,68,48,18,12,18,373,72,72,75,77,77,1203,414,3 ★,1★,Medium,Medium,1 ★,72,72,75,77,41,77,7
1615,206655,E. Vargas,Eduardo Vargas,https://cdn.sofifa.com/players/206/655/21_60.png,http://sofifa.com/player/206655/eduardo-vargas/210006/,Chile,30,75,75,"



Tigres U.A.N.L.",2017 ~ 2020,"CAM, ST, CF",174cm,81kg,Right,76,ST,"Jan 27, 2017",,€5.5M,€41K,€10.4M,364,69,74,71,72,78,353,80,72,58,66,77,384,81,74,81,77,71,381,77,81,75,75,73,321,78,25,76,72,70,72,115,34,45,36,54,13,13,10,8,10,1972,416,4 ★,4★,Medium,Low,2 ★,77,75,70,79,39,76,30
1616,240702,R. Yaremchuk,Roman Yaremchuk,https://cdn.sofifa.com/players/240/702/21_60.png,http://sofifa.com/player/240702/roman-yaremchuk/210006/,Ukraine,24,75,79,"



KAA Gent",2017 ~ 2023,"ST, LW",190cm,79kg,Right,77,ST,"Aug 16, 2017",,€8M,€21K,€14.2M,365,69,73,77,75,71,310,69,51,52,63,75,350,70,82,68,76,54,370,74,74,77,76,69,326,68,39,80,69,70,67,120,38,48,34,62,14,15,13,7,13,1903,408,3 ★,3★,High,Medium,1 ★,77,73,68,70,45,75,38
1617,172862,N. Moisander,Niklas Moisander,https://cdn.sofifa.com/players/172/862/21_60.png,http://sofifa.com/player/172862/niklas-moisander/210006/,Finland,34,75,75,"



SV Werder Bremen",2016 ~ 2021,CB,183cm,76kg,Left,75,CB,"Jul 9, 2016",,€1.8M,€23K,€4.5M,284,54,39,74,77,40,316,69,56,44,76,71,298,40,52,64,78,64,327,67,77,52,75,56,324,70,80,60,73,41,77,221,81,73,67,56,11,9,14,15,7,1826,378,5 ★,3★,High,Medium,2 ★,47,49,69,69,76,68,11
1618,206654,Pablo Marí,Pablo Marí Villar,https://cdn.sofifa.com/players/206/654/21_60.png,http://sofifa.com/player/206654/pablo-mari-villar/210006/,Spain,26,75,78,"



Arsenal",2020 ~ 2024,CB,193cm,87kg,Left,77,CB,"Jul 27, 2020",,€6.5M,€58K,€14.8M,249,32,38,82,69,28,221,41,27,30,63,60,265,54,51,49,74,37,326,53,75,72,86,40,254,80,72,34,37,31,67,220,76,74,70,52,6,14,7,13,12,1587,347,3 ★,2★,Medium,Medium,1 ★,52,40,50,49,75,81,109
1619,243007,L. Masopust,Lukáš Masopust,https://cdn.sofifa.com/players/243/007/21_60.png,http://sofifa.com/player/243007/lukas-masopust/210006/,Czech Republic,27,75,75,"



SK Slavia Praha",2019 ~ 2022,"RM, ST, LM",179cm,76kg,Right,75,RM,"Jan 1, 2019",,€6M,€1K,€15.4M,340,74,70,61,71,64,338,75,62,59,66,76,393,84,88,75,71,75,349,66,68,80,74,61,326,75,54,72,64,61,70,147,52,48,47,40,7,7,6,10,10,1933,423,4 ★,3★,High,High,1 ★,86,67,68,75,52,75,16
1620,186684,Kiko Olivas,Francisco José Olivas Alba,https://cdn.sofifa.com/players/186/684/21_60.png,http://sofifa.com/player/186684/francisco-jose-olivas-alba/210006/,Spain,31,75,75,"



Real Valladolid CF",2017 ~ 2022,CB,186cm,80kg,Right,75,CB,"Aug 22, 2017",,€3.8M,€18K,€10.3M,300,44,56,73,74,53,259,56,30,36,70,67,264,48,53,53,76,34,334,62,79,78,79,36,301,70,76,57,60,38,72,229,78,77,74,52,8,8,15,7,14,1739,376,3 ★,2★,Medium,Medium,1 ★,51,52,61,59,76,77,4
