Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2023-04-26,Tablet,Electronics,South,2,1790,442.75
2023-10-01,Tablet,Electronics,North,9,8523,978.97
2023-02-21,Headphones,Accessories,West,9,7776,677.74
2024-03-20,Mouse,Accessories,North,7,3031,417.5
2022-10-02,Camera,Electronics,South,9,4698,1262.47
2023-06-13,Keyboard,Accessories,West,9,4851,1408.41
2023-01-22,Camera,Electronics,East,6,4542,1169.16
2022-09-21,Headphones,Accessories,North,2,978,210.75
2022-01-04,Mouse,Accessories,South,9,9378,1740.97
2023-08-06,Smartwatch,Electronics,North,8,9464,2043.73
2024-11-08,Printer,Office,West,8,1720,401.26
2022-07-11,Keyboard,Accessories,West,8,4752,1124.22
2023-10-23,Keyboard,Accessories,South,4,584,127.28
2024-07-28,Camera,Electronics,North,9,4554,1031.09
2022-07-23,Tablet,Electronics,South,2,2392,483.39
2023-11-20,Camera,Electronics,South,7,3962,916.13
2023-05-21,Laptop,Electronics,North,3,1308,141.04
2023-09-15,Printer,Office,South,8,5912,1153.18
2023-05-10,Camera,Electronics,South,7,5831,1416.31
2022-12-11,Camera,Electronics,West,7,5572,690.68
2023-08-11,Monitor,Accessories,North,6,5214,1093.04
2022-06-18,Mouse,Accessories,East,9,6705,1283.78
2023-01-28,Headphones,Accessories,North,1,426,93.83
2024-11-06,Smartphone,Electronics,West,2,2204,523.82
2022-08-25,Smartphone,Electronics,North,3,2652,161.67
2023-07-07,Printer,Office,South,6,3132,919.52
2024-06-04,Printer,Office,West,5,1830,437.35
2024-01-27,Laptop,Electronics,East,9,2763,676.25
2022-09-17,Monitor,Accessories,North,8,9056,2281.97
2022-03-10,Camera,Electronics,North,7,5439,1416.62
2022-08-01,Camera,Electronics,South,6,828,47.91
2024-10-01,Smartwatch,Electronics,East,5,1910,463.07
2023-02-19,Tablet,Electronics,North,2,1874,333.86
2023-08-02,Mouse,Accessories,East,1,1032,291.41
2023-06-26,Keyboard,Accessories,East,3,3264,556.86
2022-11-26,Smartphone,Electronics,West,1,877,110.99
2022-05-23,Camera,Electronics,North,3,924,183.18
2023-04-26,Camera,Electronics,West,3,417,114.42
2024-02-21,Laptop,Electronics,West,5,2670,155.89
2024-06-18,Keyboard,Accessories,South,7,2716,512.09
2023-05-18,Headphones,Accessories,West,9,10134,1334.37
2022-01-19,Monitor,Accessories,North,5,5500,1230.98
2024-12-07,Tablet,Electronics,East,6,6228,1756.82
2024-06-16,Laptop,Electronics,West,7,1092,274.77
2023-06-24,Monitor,Accessories,West,5,3255,332.54
2022-06-28,Tablet,Electronics,West,5,5645,1320.86
2024-03-20,Smartphone,Electronics,North,9,7578,466.87
2023-04-21,Keyboard,Accessories,South,9,6282,1594.61
2024-12-29,Laptop,Electronics,South,6,2364,639.29
2023-12-12,Keyboard,Accessories,North,8,6880,1570.91
2022-10-30,Smartphone,Electronics,East,6,3288,249.02
2024-02-01,Monitor,Accessories,East,6,5292,659.58
2023-11-06,Printer,Office,North,3,3522,883.41
2022-10-08,Smartwatch,Electronics,West,2,1518,87.6
2023-06-17,Tablet,Electronics,North,7,2457,690.55
2024-01-09,Headphones,Accessories,West,1,309,62.08
2022-01-24,Monitor,Accessories,North,6,6192,717.46
2022-06-04,Camera,Electronics,East,5,4235,747.96
2022-08-13,Smartwatch,Electronics,North,9,7128,457.11
2024-07-23,Tablet,Electronics,North,5,5660,641.69
2024-05-23,Smartphone,Electronics,South,1,787,120.38
2022-11-13,Mouse,Accessories,West,3,375,107.26
2023-08-19,Camera,Electronics,South,4,296,44.79
2022-01-01,Keyboard,Accessories,East,6,6372,570.75
2024-06-16,Mouse,Accessories,West,6,2214,322.73
2024-09-16,Headphones,Accessories,South,6,2640,734.44
2023-11-08,Camera,Electronics,South,7,2240,580.47
2023-05-06,Smartwatch,Electronics,East,7,6258,1347.74
2024-01-02,Printer,Office,West,8,3816,574.57
2022-05-15,Smartwatch,Electronics,South,2,390,115.48
2024-07-01,Tablet,Electronics,South,7,630,83.28
2022-09-01,Smartphone,Electronics,South,4,3868,819.26
2023-06-27,Monitor,Accessories,North,1,777,211.31
2024-05-28,Monitor,Accessories,North,3,1347,196.59
2023-05-17,Laptop,Electronics,East,9,7272,500.32
2024-09-28,Printer,Office,North,6,5724,857.33
2022-05-07,Headphones,Accessories,West,3,312,74.8
2023-05-18,Laptop,Electronics,East,3,1947,239.63
2023-10-09,Tablet,Electronics,North,6,1128,207.97
2023-03-05,Laptop,Electronics,East,9,4158,672.32
2024-07-04,Keyboard,Accessories,East,6,2670,782.28
2024-05-31,Headphones,Accessories,East,1,85,17.71
2023-12-10,Mouse,Accessories,East,8,4136,1056.54
2022-05-07,Tablet,Electronics,North,6,4332,348.61
2024-07-01,Monitor,Accessories,North,8,1600,305.3
2023-10-28,Tablet,Electronics,East,7,5075,471.21
2022-07-27,Tablet,Electronics,South,6,4152,1065.46
2022-05-13,Printer,Office,East,7,5635,1665.01
2022-09-16,Smartwatch,Electronics,East,3,3108,220.97
2022-10-24,Smartwatch,Electronics,South,7,4270,1197.44
2023-02-15,Monitor,Accessories,West,5,1350,321.9
2024-03-07,Keyboard,Accessories,East,3,330,81.86
2022-07-13,Camera,Electronics,South,6,4260,504.82
2022-07-31,Headphones,Accessories,North,3,2712,751.52
2024-03-26,Smartphone,Electronics,West,1,328,46.23
2023-08-13,Smartphone,Electronics,West,8,7776,498.6
2022-05-08,Laptop,Electronics,East,4,2896,522.82
2023-05-07,Tablet,Electronics,North,2,1902,388.83
2022-01-29,Smartwatch,Electronics,North,7,3255,814.85
2022-03-02,Keyboard,Accessories,North,3,633,162.4
2023-04-11,Tablet,Electronics,East,7,6209,402.78
2023-05-09,Smartwatch,Electronics,East,9,4698,1167.9
2024-07-11,Smartphone,Electronics,West,8,7424,1878.07
2022-01-26,Printer,Office,East,1,498,58.3
2023-08-30,Headphones,Accessories,East,1,111,27.91
2023-08-18,Laptop,Electronics,North,8,7520,1201.4
2023-05-31,Camera,Electronics,South,1,182,30.97
2022-02-18,Mouse,Accessories,West,5,5890,309.0
2024-07-17,Laptop,Electronics,South,4,3244,357.55
2024-04-26,Smartphone,Electronics,South,7,5229,1058.26
2022-10-19,Smartwatch,Electronics,North,9,5202,1271.47
2022-03-15,Keyboard,Accessories,West,3,438,67.43
2023-02-14,Keyboard,Accessories,East,6,6900,1109.73
2022-09-11,Tablet,Electronics,East,3,369,36.07
2024-01-17,Laptop,Electronics,West,4,4140,1229.85
2024-04-13,Printer,Office,South,3,1086,188.65
2023-03-03,Mouse,Accessories,South,2,2134,269.53
2022-06-16,Laptop,Electronics,North,6,5310,637.81
2023-08-20,Headphones,Accessories,East,6,2748,682.8
2024-09-18,Printer,Office,South,9,3357,405.61
2023-01-28,Smartwatch,Electronics,West,9,10206,592.77
2024-10-20,Smartphone,Electronics,South,6,2970,425.9
2022-05-18,Mouse,Accessories,West,4,1208,351.47
2024-06-19,Smartwatch,Electronics,South,3,945,135.59
2022-07-06,Monitor,Accessories,East,8,7040,996.02
2023-11-22,Smartphone,Electronics,West,4,3684,1009.1
2024-02-23,Headphones,Accessories,East,2,1262,190.02
2022-06-24,Mouse,Accessories,South,3,3504,807.65
2022-12-15,Printer,Office,East,6,4464,1122.37
2024-04-02,Laptop,Electronics,East,4,1324,227.2
2023-07-17,Camera,Electronics,East,6,4140,451.27
2024-04-03,Mouse,Accessories,West,8,2384,120.28
2022-05-02,Laptop,Electronics,West,8,4624,1313.36
2023-12-13,Smartwatch,Electronics,West,6,4812,662.54
2022-01-18,Tablet,Electronics,North,6,5640,856.44
2022-09-23,Smartwatch,Electronics,West,5,1840,307.09
2024-11-01,Keyboard,Accessories,North,7,8071,435.51
2022-10-25,Keyboard,Accessories,North,3,2400,297.07
2023-07-01,Smartwatch,Electronics,East,6,3570,265.62
2022-03-27,Laptop,Electronics,East,3,1758,245.92
2023-08-06,Monitor,Accessories,North,4,3072,394.2
2023-08-16,Mouse,Accessories,South,5,2185,136.1
2023-02-03,Smartphone,Electronics,North,8,7664,1251.65
2024-03-13,Headphones,Accessories,West,5,1710,338.1
2024-08-17,Printer,Office,South,2,1878,386.28
2023-07-22,Tablet,Electronics,South,1,569,141.33
2023-04-05,Smartwatch,Electronics,West,3,1488,296.36
2024-04-20,Mouse,Accessories,West,9,9918,1956.17
2022-12-19,Smartwatch,Electronics,South,3,432,36.84
2023-09-18,Tablet,Electronics,East,9,9828,1300.68
2024-12-28,Smartwatch,Electronics,North,5,3625,245.52
2022-05-17,Smartwatch,Electronics,South,3,2187,491.13
2023-10-24,Monitor,Accessories,South,5,5105,1003.4
2022-12-09,Headphones,Accessories,South,3,1392,345.78
2022-11-07,Smartphone,Electronics,North,2,744,110.81
2023-06-05,Smartwatch,Electronics,South,4,1724,233.21
2023-10-26,Mouse,Accessories,West,5,1940,423.17
2023-07-28,Mouse,Accessories,South,4,356,59.15
2023-05-26,Monitor,Accessories,West,5,1095,269.87
2022-12-07,Tablet,Electronics,North,8,4064,543.9
2024-11-20,Smartwatch,Electronics,West,7,5453,1592.37
2024-03-31,Monitor,Accessories,South,8,7104,529.35
2024-04-17,Keyboard,Accessories,East,9,2745,660.56
2024-05-06,Camera,Electronics,North,5,1030,64.81
2023-02-25,Tablet,Electronics,North,9,8973,471.86
2022-12-14,Keyboard,Accessories,North,2,794,128.5
2023-12-20,Printer,Office,South,6,2142,476.19
2023-10-13,Headphones,Accessories,East,2,414,51.1
2023-06-14,Tablet,Electronics,North,3,1416,220.7
2022-04-02,Tablet,Electronics,South,3,2103,541.35
2024-06-20,Camera,Electronics,West,3,861,173.49
2024-05-19,Headphones,Accessories,West,3,2367,222.26
2023-01-16,Tablet,Electronics,South,5,2435,688.82
2023-05-07,Printer,Office,South,4,2456,163.61
2023-07-01,Laptop,Electronics,East,4,3216,962.49
2024-07-25,Smartwatch,Electronics,East,4,4324,833.11
2023-09-27,Mouse,Accessories,South,4,2628,727.87
2023-08-12,Keyboard,Accessories,West,8,8992,2018.64
2024-07-24,Laptop,Electronics,West,6,360,22.16
2022-07-26,Tablet,Electronics,South,3,2067,479.39
2024-12-03,Mouse,Accessories,South,9,3573,550.44
2023-08-15,Laptop,Electronics,South,8,1800,142.86
2023-11-28,Printer,Office,South,8,3912,334.1
2022-08-03,Headphones,Accessories,North,8,5640,747.26
2022-09-02,Tablet,Electronics,South,1,552,115.74
2022-04-25,Mouse,Accessories,South,7,1428,289.65
2022-01-12,Printer,Office,West,1,349,42.05
2022-10-30,Tablet,Electronics,North,6,6402,1366.28
2023-06-09,Monitor,Accessories,East,9,657,185.95
2023-01-13,Mouse,Accessories,West,7,5327,950.7
2024-01-27,Keyboard,Accessories,North,4,4196,1152.45
2023-11-04,Laptop,Electronics,East,4,2892,863.47
2024-08-07,Laptop,Electronics,West,9,2772,432.77
2024-07-13,Smartwatch,Electronics,North,6,4692,1044.97
2022-12-07,Mouse,Accessories,East,6,2742,334.48
2023-01-16,Smartphone,Electronics,North,8,8896,1154.96
2022-11-21,Mouse,Accessories,North,2,2344,385.19
2022-01-26,Headphones,Accessories,South,7,4186,655.53
2024-11-14,Tablet,Electronics,East,9,5238,1152.42
2022-10-20,Mouse,Accessories,North,3,2982,452.22
2024-05-14,Smartwatch,Electronics,West,4,2580,602.5
2024-01-17,Keyboard,Accessories,West,5,2675,671.6
2024-07-30,Printer,Office,East,4,2396,608.5
2024-09-30,Laptop,Electronics,West,5,1600,242.25
2023-09-09,Smartwatch,Electronics,North,4,304,34.73
2024-05-24,Keyboard,Accessories,East,9,2070,457.39
2022-09-12,Printer,Office,North,5,1230,158.23
2023-05-29,Camera,Electronics,South,6,6234,758.78
2024-01-27,Headphones,Accessories,South,2,396,46.33
2023-08-17,Mouse,Accessories,East,9,2349,244.18
2023-07-15,Headphones,Accessories,North,9,5949,626.92
2022-01-15,Printer,Office,East,7,5957,1433.85
2024-12-04,Headphones,Accessories,East,3,1989,299.79
2024-11-19,Mouse,Accessories,South,1,1138,243.36
2022-04-15,Tablet,Electronics,West,9,3321,689.64
2023-10-03,Camera,Electronics,South,4,4480,592.82
2023-02-14,Smartwatch,Electronics,East,3,1533,440.88
2024-02-10,Mouse,Accessories,East,1,109,10.35
2024-04-07,Smartphone,Electronics,South,4,2380,594.86
2022-08-22,Printer,Office,South,8,2592,432.37
2023-12-08,Laptop,Electronics,East,6,5112,1289.47
2023-04-02,Smartwatch,Electronics,North,8,9392,1753.08
2024-10-21,Laptop,Electronics,West,2,2386,381.83
2024-12-03,Smartwatch,Electronics,South,5,465,71.23
2023-04-19,Smartphone,Electronics,West,2,604,102.52
2022-10-02,Smartwatch,Electronics,East,2,2216,650.27
2023-06-06,Mouse,Accessories,East,4,1168,220.22
2022-01-26,Monitor,Accessories,South,7,4088,230.43
2022-02-24,Keyboard,Accessories,West,7,2597,152.09
2023-08-22,Smartwatch,Electronics,West,3,2151,322.03
2024-09-08,Laptop,Electronics,East,6,462,71.22
2022-10-23,Mouse,Accessories,North,7,5957,1077.86
2023-12-13,Smartphone,Electronics,West,6,6978,2028.63
2024-10-20,Headphones,Accessories,South,1,282,72.5
2023-12-05,Camera,Electronics,East,1,157,27.65
2023-07-14,Monitor,Accessories,North,8,3304,404.33
2022-02-13,Headphones,Accessories,North,3,3051,201.26
2024-06-16,Mouse,Accessories,East,9,8082,1783.55
2024-10-14,Laptop,Electronics,West,3,510,110.38
2024-04-20,Tablet,Electronics,East,8,3976,1170.36
2023-12-26,Smartphone,Electronics,East,9,828,59.99
2023-04-05,Headphones,Accessories,West,7,2457,388.11
2023-08-02,Camera,Electronics,North,4,3924,298.07
2022-11-30,Headphones,Accessories,West,2,2018,227.75
2024-09-08,Monitor,Accessories,West,3,2043,479.9
2024-06-07,Printer,Office,West,5,1035,187.12
2023-08-12,Smartwatch,Electronics,North,6,2724,675.53
2023-05-02,Camera,Electronics,East,1,1120,127.32
2024-10-26,Monitor,Accessories,North,6,3438,631.95
2022-09-27,Smartwatch,Electronics,West,5,3170,379.27
2023-06-25,Smartwatch,Electronics,East,4,660,83.96
2022-11-05,Tablet,Electronics,East,7,4669,1088.15
2022-08-12,Smartwatch,Electronics,West,5,1045,89.0
2022-02-27,Keyboard,Accessories,North,4,2724,229.47
2023-09-14,Headphones,Accessories,West,8,5312,1583.0
2024-11-23,Tablet,Electronics,West,4,4252,445.18
2024-10-09,Printer,Office,East,7,8057,1652.27
2023-06-20,Keyboard,Accessories,South,7,2023,274.25
2024-03-16,Monitor,Accessories,South,8,9416,2125.54
2023-11-27,Monitor,Accessories,East,8,7560,494.34
2023-01-08,Monitor,Accessories,West,2,828,50.07
2023-12-07,Mouse,Accessories,West,1,527,27.45
2022-09-11,Keyboard,Accessories,North,2,1160,206.49
2022-03-29,Mouse,Accessories,West,5,5430,310.86
2024-01-15,Tablet,Electronics,South,7,6874,454.53
2023-07-12,Printer,Office,East,8,8952,1825.37
2022-06-06,Mouse,Accessories,East,8,416,67.81
2023-11-18,Smartphone,Electronics,South,3,1680,140.27
2022-08-27,Mouse,Accessories,South,7,4340,383.9
2022-01-16,Laptop,Electronics,West,9,7650,2130.82
2024-04-03,Smartwatch,Electronics,West,8,6328,412.76
2022-08-19,Keyboard,Accessories,West,2,1312,344.0
2022-01-21,Camera,Electronics,East,9,8055,2300.17
2022-03-19,Camera,Electronics,South,2,840,153.61
2023-03-16,Tablet,Electronics,South,9,9423,2794.89
2023-12-30,Monitor,Accessories,North,8,6520,1113.12
2022-10-20,Laptop,Electronics,North,3,1950,116.12
2023-10-16,Camera,Electronics,South,6,5928,1177.2
2023-07-29,Camera,Electronics,South,7,4809,1418.72
2023-06-04,Smartphone,Electronics,West,4,356,23.4
2023-04-28,Laptop,Electronics,South,2,570,94.39
2022-05-13,Monitor,Accessories,East,7,7791,907.96
2024-05-10,Smartwatch,Electronics,East,4,4168,494.48
2023-08-21,Tablet,Electronics,North,2,684,183.85
2024-01-05,Smartphone,Electronics,East,7,3857,447.99
2024-09-07,Camera,Electronics,North,5,3250,699.99
2023-08-03,Printer,Office,North,6,1194,79.62
2023-05-07,Laptop,Electronics,West,6,3486,320.91
2022-08-05,Monitor,Accessories,West,7,1554,370.97
2024-07-19,Smartwatch,Electronics,North,3,2601,463.36
2022-11-15,Headphones,Accessories,West,4,3616,745.75
2023-02-01,Mouse,Accessories,West,5,3350,986.33
2023-12-20,Smartwatch,Electronics,South,5,2545,588.47
2024-08-26,Monitor,Accessories,East,1,545,68.28
2023-12-19,Mouse,Accessories,North,7,1470,178.85
2023-11-30,Camera,Electronics,South,3,3126,870.95
2024-12-27,Laptop,Electronics,West,3,1368,302.29
2024-12-21,Headphones,Accessories,East,9,7083,1353.39
2024-01-28,Printer,Office,East,2,1994,453.74
2022-09-03,Camera,Electronics,North,4,4716,1084.16
2024-02-29,Monitor,Accessories,South,1,975,125.85
2023-04-21,Smartphone,Electronics,West,9,9891,1774.03
2024-05-24,Smartwatch,Electronics,South,2,626,159.49
2024-05-19,Monitor,Accessories,East,8,5632,1620.04
2024-09-10,Printer,Office,West,3,2568,734.6
2023-09-12,Tablet,Electronics,East,7,5285,629.07
2023-11-08,Camera,Electronics,East,2,516,122.77
2022-05-31,Monitor,Accessories,East,3,2139,503.08
2023-01-05,Laptop,Electronics,East,9,8136,1923.89
2024-10-25,Laptop,Electronics,West,5,2130,318.99
2024-04-01,Headphones,Accessories,South,5,3445,202.15
2024-12-16,Tablet,Electronics,East,8,5376,429.84
2023-08-05,Printer,Office,West,6,3006,730.14
2022-12-31,Headphones,Accessories,North,7,3941,1113.85
2023-03-10,Monitor,Accessories,North,5,3350,389.95
2024-05-05,Printer,Office,South,3,2019,265.44
2022-06-09,Headphones,Accessories,North,8,2416,403.38
2022-05-13,Monitor,Accessories,West,8,6160,684.71
2022-04-07,Printer,Office,East,4,2796,682.65
2024-12-19,Smartwatch,Electronics,South,7,7700,1573.41
2024-06-17,Smartwatch,Electronics,West,5,2095,193.93
2024-09-25,Camera,Electronics,North,5,5990,1548.62
2024-12-27,Smartwatch,Electronics,North,2,1206,307.02
2024-03-15,Smartwatch,Electronics,South,5,1330,285.78
2022-07-25,Camera,Electronics,West,6,2706,766.68
2023-01-14,Laptop,Electronics,East,3,426,50.8
2024-11-13,Tablet,Electronics,West,1,414,50.26
2024-06-29,Laptop,Electronics,East,5,5465,546.33
2024-05-22,Tablet,Electronics,South,3,726,71.06
2022-04-30,Smartwatch,Electronics,East,1,1001,225.75
2022-02-16,Mouse,Accessories,West,9,7362,1866.65
2022-05-14,Keyboard,Accessories,East,4,2284,576.59
2022-12-17,Tablet,Electronics,East,4,2940,566.36
2023-05-16,Printer,Office,South,4,3068,868.89
2024-08-07,Smartphone,Electronics,North,3,3477,862.21
2024-08-04,Smartwatch,Electronics,West,9,4014,204.48
2024-08-07,Monitor,Accessories,North,8,7200,804.53
2024-04-03,Smartwatch,Electronics,West,3,735,134.53
2023-01-31,Monitor,Accessories,East,3,2964,446.54
2022-03-25,Camera,Electronics,West,9,3699,276.07
2022-05-14,Printer,Office,West,3,1563,221.62
2023-07-13,Mouse,Accessories,South,2,124,32.27
2023-07-03,Mouse,Accessories,North,2,416,71.68
2023-03-07,Camera,Electronics,South,8,2624,294.24
2024-11-04,Headphones,Accessories,East,4,1636,134.85
2023-12-24,Headphones,Accessories,East,8,8200,1978.93
2022-03-10,Mouse,Accessories,East,5,5615,715.58
2022-09-30,Printer,Office,East,5,3085,413.52
2024-12-07,Keyboard,Accessories,South,6,3198,913.76
2022-02-13,Camera,Electronics,West,4,1848,374.66
2023-04-11,Smartwatch,Electronics,North,4,652,116.06
2022-11-22,Mouse,Accessories,South,6,2940,609.99
2022-05-29,Headphones,Accessories,East,4,3912,454.89
2022-10-09,Tablet,Electronics,South,8,9392,891.07
2022-10-21,Monitor,Accessories,West,1,312,43.01
2023-11-24,Laptop,Electronics,East,9,7731,1459.74
2023-06-23,Tablet,Electronics,West,1,1081,229.32
2023-08-16,Smartphone,Electronics,West,6,1926,393.01
2022-07-26,Monitor,Accessories,East,3,936,88.51
2024-12-29,Laptop,Electronics,South,9,8550,1970.98
2023-08-24,Monitor,Accessories,North,4,2468,457.51
2023-09-04,Tablet,Electronics,West,3,801,90.34
2023-01-03,Laptop,Electronics,East,9,2655,701.11
2023-11-30,Smartwatch,Electronics,West,8,3928,700.38
2024-07-11,Monitor,Accessories,East,8,6488,1438.34
2024-02-03,Headphones,Accessories,West,9,7695,1749.26
2023-07-19,Headphones,Accessories,West,2,1856,468.19
2022-04-14,Smartwatch,Electronics,North,7,1519,403.63
2024-01-19,Tablet,Electronics,West,3,3549,996.05
2024-09-12,Laptop,Electronics,East,3,1656,378.84
2024-08-24,Keyboard,Accessories,North,7,812,175.55
2022-12-25,Mouse,Accessories,North,5,3730,864.41
2023-12-24,Monitor,Accessories,South,1,1161,210.87
2022-05-18,Headphones,Accessories,North,3,2256,282.52
2024-09-28,Monitor,Accessories,East,1,359,78.17
2024-03-23,Headphones,Accessories,East,2,130,11.1
2022-09-26,Mouse,Accessories,South,8,4248,831.54
2024-10-04,Camera,Electronics,South,5,1825,221.47
2024-09-25,Keyboard,Accessories,East,2,876,224.01
2023-01-03,Camera,Electronics,North,9,9180,2752.84
2024-03-26,Monitor,Accessories,West,5,1765,160.89
2022-10-06,Monitor,Accessories,South,2,1504,164.51
2022-06-30,Keyboard,Accessories,South,9,1881,430.78
2022-01-16,Keyboard,Accessories,East,9,7425,1533.72
2022-10-16,Tablet,Electronics,East,9,720,192.83
2024-05-07,Smartphone,Electronics,West,5,2985,698.22
2022-01-04,Laptop,Electronics,North,9,711,200.11
2024-08-13,Printer,Office,South,6,6276,1396.25
2023-01-13,Mouse,Accessories,East,7,7966,955.8
2023-03-14,Headphones,Accessories,East,8,4200,854.89
2024-05-17,Laptop,Electronics,East,7,455,80.0
2024-10-15,Keyboard,Accessories,South,8,5040,465.36
2023-09-11,Mouse,Accessories,East,1,856,87.69
2023-07-20,Monitor,Accessories,West,5,5230,385.77
2022-03-19,Laptop,Electronics,South,5,4635,769.03
2024-12-07,Laptop,Electronics,East,6,5508,360.28
2023-06-06,Smartphone,Electronics,North,1,258,27.01
2023-07-13,Smartphone,Electronics,East,1,677,88.41
2023-07-10,Monitor,Accessories,West,5,4545,755.05
2024-09-09,Smartphone,Electronics,South,5,4370,1255.36
2023-01-06,Keyboard,Accessories,East,3,372,57.51
2024-09-05,Camera,Electronics,West,9,3177,629.96
2023-04-19,Printer,Office,South,7,1659,127.48
2023-04-20,Tablet,Electronics,South,3,3360,759.31
2023-03-02,Smartphone,Electronics,West,2,1132,290.56
2024-10-05,Smartwatch,Electronics,East,5,1815,468.62
2023-11-11,Mouse,Accessories,North,1,459,125.19
2023-11-15,Smartphone,Electronics,West,1,1128,73.74
2024-10-30,Monitor,Accessories,East,6,1170,104.63
2022-08-01,Smartwatch,Electronics,North,5,4420,380.69
2024-02-29,Smartphone,Electronics,West,6,456,69.15
2024-02-25,Tablet,Electronics,North,2,1458,154.79
2024-06-24,Monitor,Accessories,West,7,2989,197.58
2024-12-20,Camera,Electronics,North,4,3424,845.68
2024-10-14,Mouse,Accessories,West,2,1226,124.25
2024-11-16,Laptop,Electronics,North,8,6760,1097.63
2023-09-25,Smartphone,Electronics,West,1,111,13.61
2023-06-09,Printer,Office,North,5,3275,222.29
2024-09-08,Headphones,Accessories,North,3,2508,498.69
2024-09-01,Keyboard,Accessories,South,8,904,202.35
2024-09-05,Printer,Office,West,3,1506,427.84
2022-10-23,Smartphone,Electronics,South,3,987,97.01
2022-01-29,Smartphone,Electronics,East,7,2968,728.94
2022-03-17,Mouse,Accessories,South,5,4200,746.86
2024-01-16,Smartwatch,Electronics,North,5,1645,313.66
2024-11-25,Printer,Office,East,3,3282,492.59
2022-02-13,Headphones,Accessories,East,9,4914,1160.45
2023-03-30,Laptop,Electronics,North,6,3924,762.96
2023-09-12,Headphones,Accessories,South,6,420,65.62
2024-06-28,Printer,Office,West,4,1544,106.02
2022-08-29,Headphones,Accessories,East,2,2046,233.47
2023-11-22,Headphones,Accessories,West,2,1548,157.48
2023-05-10,Keyboard,Accessories,North,4,3184,478.27
2024-10-17,Printer,Office,South,5,3385,774.86
2023-10-11,Monitor,Accessories,North,1,59,10.32
2024-05-18,Monitor,Accessories,South,8,5976,1016.99
2023-01-30,Mouse,Accessories,West,3,1791,122.5
2023-01-13,Smartwatch,Electronics,West,2,1644,189.32
2024-05-17,Tablet,Electronics,West,8,6584,544.62
2022-08-03,Headphones,Accessories,East,5,1620,325.87
2024-02-06,Mouse,Accessories,West,9,2736,407.22
2024-04-11,Monitor,Accessories,South,4,1064,274.47
2024-06-18,Camera,Electronics,South,7,2667,363.5
2023-04-03,Headphones,Accessories,South,3,735,217.79
2024-12-18,Laptop,Electronics,East,1,58,11.25
2023-04-25,Camera,Electronics,South,7,3136,850.3
2023-09-17,Mouse,Accessories,East,4,3936,374.34
2022-11-23,Smartphone,Electronics,East,9,6102,947.91
2024-05-17,Smartphone,Electronics,North,8,9408,552.44
2022-12-14,Mouse,Accessories,South,9,7875,1243.56
2024-10-13,Keyboard,Accessories,North,9,9900,576.8
2024-10-16,Keyboard,Accessories,North,2,430,114.91
2023-09-18,Mouse,Accessories,South,3,813,238.1
2023-12-09,Camera,Electronics,South,4,4176,980.11
2023-10-02,Camera,Electronics,South,4,3084,348.38
2022-03-31,Mouse,Accessories,West,7,8008,1593.65
2024-06-12,Smartwatch,Electronics,South,4,4608,963.5
2024-06-16,Headphones,Accessories,West,4,4356,614.62
2023-09-04,Printer,Office,South,1,566,169.17
2022-12-02,Laptop,Electronics,East,7,945,75.21
2022-11-12,Smartwatch,Electronics,North,4,2200,484.33
2024-12-30,Mouse,Accessories,North,1,746,131.25
2024-12-06,Monitor,Accessories,East,5,3505,678.18
2024-05-26,Monitor,Accessories,East,5,4795,819.12
2024-10-20,Monitor,Accessories,North,5,4590,650.05
2023-05-04,Monitor,Accessories,North,4,2092,467.02
2024-05-09,Mouse,Accessories,South,8,3568,334.13
2023-12-07,Smartphone,Electronics,West,9,10404,2028.21
2022-12-10,Printer,Office,South,9,7029,1005.58
2022-11-21,Laptop,Electronics,West,8,664,126.6
2024-11-20,Tablet,Electronics,West,3,1923,274.0
2022-11-30,Printer,Office,West,7,2471,566.51
2024-01-03,Smartphone,Electronics,North,2,258,64.12
2024-10-29,Smartwatch,Electronics,East,9,1134,267.26
2024-09-24,Headphones,Accessories,East,5,855,238.83
2024-04-09,Smartwatch,Electronics,West,9,3231,670.85
2024-09-05,Tablet,Electronics,South,7,3591,266.59
2024-02-03,Camera,Electronics,East,2,254,20.48
2023-03-17,Smartphone,Electronics,South,5,5930,1193.32
2024-07-15,Headphones,Accessories,West,2,1344,297.99
2023-03-20,Laptop,Electronics,East,1,920,98.31
2022-08-28,Printer,Office,North,9,5454,385.51
2022-12-01,Laptop,Electronics,West,8,9512,663.23
2023-01-21,Mouse,Accessories,North,4,2972,827.46
2024-05-23,Smartwatch,Electronics,West,3,3360,465.02
2022-10-24,Tablet,Electronics,West,4,1004,240.13
2024-12-25,Headphones,Accessories,West,2,1944,332.55
2023-09-18,Monitor,Accessories,East,5,5055,1200.09
2022-07-18,Smartwatch,Electronics,West,2,128,8.33
2024-03-09,Smartphone,Electronics,East,3,633,163.03
2022-12-14,Printer,Office,South,3,2523,506.7
2023-11-06,Printer,Office,West,1,196,39.6
2022-02-11,Printer,Office,East,9,4212,552.96
2024-03-28,Monitor,Accessories,North,1,63,17.29
2023-07-02,Mouse,Accessories,South,8,2752,394.66
2024-11-11,Mouse,Accessories,West,3,1989,419.61
2024-03-09,Laptop,Electronics,East,8,8032,466.19
2022-01-21,Tablet,Electronics,South,6,3702,407.34
